tweet_id,retweet_count,favorite_count,user_count
680497766108381184,1728,3876,9358992
680494726643068929,438,1571,9358992
680473011644985345,668,2341,9358992
680440374763077632,438,1320,9358992
680221482581123072,260,1356,9358992
680206703334408192,1041,2578,9358992
680191257256136705,440,1972,9358992
680176173301628928,1390,3549,9358992
680161097740095489,669,2134,9358992
680145970311643136,1555,3305,9358992
680130881361686529,854,2107,9359471
680115823365742593,822,2491,9358992
680100725817409536,1244,3293,9358992
680085611152338944,8120,11707,9358992
680070545539371008,771,2379,9358992
679877062409191424,575,1787,9358992
679872969355714560,595,2011,9358992
679862121895714818,553,2243,9358992
679854723806179328,1098,2607,9358992
679844490799091713,686,2182,9358992
679828447187857408,12528,33050,9358992
679777920601223168,991,2851,9358992
679736210798047232,713,1908,9358992
679729593985699840,746,1988,9358992
679722016581222400,425,1534,9358992
679530280114372609,1877,4356,9358992
679527802031484928,648,2420,9358992
679511351870550016,1142,3063,9358992
679503373272485890,1331,2903,9358992
679475951516934144,578,1915,9358992
679462823135686656,16934,29297,9358992
679405845277462528,1071,2155,9358992
679158373988876288,7216,19364,9358992
679148763231985668,919,2549,9358992
679132435750195208,1032,2691,9358992
679111216690831360,2300,5413,9358992
679062614270468097,7180,15442,9358992
679047485189439488,585,2051,9358992
679001094530465792,1092,2586,9358992
678991772295516161,1014,2062,9358992
678969228704284672,408,1498,9358992
678800283649069056,817,2348,9358992
678798276842360832,1024,3155,9358992
678774928607469569,819,2569,9358992
678767140346941444,1222,3215,9358992
678764513869611008,413,1477,9358992
678755239630127104,2918,6464,9358992
678740035362037760,1484,3388,9358992
678708137298427904,2177,5111,9358992
678675843183484930,1311,2595,9358992
678643457146150913,359,1874,9358992
678446151570427904,1370,3648,9358992
678424312106393600,2263,4985,9358992
678410210315247616,1606,3816,9358992
678399652199309312,28462,73197,9358992
678396796259975168,373,1451,9358992
678389028614488064,380,1708,9358992
678380236862578688,821,2230,9358992
678341075375947776,472,1570,9358992
678334497360859136,222,1180,9358992
678278586130948096,5470,10386,9358992
678255464182861824,327,1446,9358992
678023323247357953,340,1739,9358992
678021115718029313,5605,12337,9358992
677961670166224897,1521,3130,9358992
677918531514703872,364,1215,9358992
677895101218201600,1836,4383,9358992
677716515794329600,874,2781,9358992
677700003327029250,1285,3103,9358992
677698403548192770,286,1116,9358992
677687604918272002,751,2250,9358992
677673981332312066,1345,3025,9358992
677662372920729601,840,1769,9358992
677644091929329666,725,1704,9358992
677573743309385728,598,1931,9358992
677565715327688705,409,1187,9358992
677557565589463040,1012,2215,9358992
677547928504967168,3282,6303,9358992
677530072887205888,204,963,9358992
677335745548390400,1545,2755,9358992
677334615166730240,250,1224,9358992
677331501395156992,207,986,9358992
677328882937298944,1338,3325,9358992
677314812125323265,469,1496,9359471
677301033169788928,354,1111,9358992
677269281705472000,636,1794,9358992
677228873407442944,1461,3197,9358992
677187300187611136,807,2475,9358992
676975532580409345,949,2523,9358992
676957860086095872,719,2020,9358992
676949632774234114,348,1180,9359408
676948236477857792,771,1952,9358992
676946864479084545,326,1573,9358992
676942428000112642,665,1869,9358992
676936541936185344,4416,11590,9358992
676916996760600576,1611,2689,9358992
676897532954456065,646,2051,9358992
676864501615042560,623,1883,9358992
676821958043033607,13725,20650,9358992
676819651066732545,599,1652,9358992
676811746707918848,379,1302,9358992
676776431406465024,1796,4504,9358992
676617503762681856,854,2611,9358993
676613908052996102,176,984,9358993
676606785097199616,386,1720,9358993
676603393314578432,339,1037,9358993
676593408224403456,1883,4122,9358993
676590572941893632,110,838,9358993
676588346097852417,696,2076,9358993
676582956622721024,251,1074,9358993
676575501977128964,985,2321,9358993
676533798876651520,487,1694,9358993
676496375194980353,471,1373,9358993
676470639084101634,4166,10548,9358993
676440007570247681,587,1559,9358993
676430933382295552,302,1261,9358993
676263575653122048,483,1890,9358993
676237365392908289,249,1089,9358993
676219687039057920,27645,70668,9358993
676215927814406144,516,1569,9358993
676191832485810177,915,2050,9358993
676146341966438401,585,1747,9358993
676121918416756736,1023,1962,9358993
676101918813499392,1047,2578,9358993
676098748976615425,1245,2669,9358993
676089483918516224,389,1178,9358993
675898130735476737,506,1441,9358993
675891555769696257,761,1919,9358993
675888385639251968,839,2113,9358993
675878199931371520,1237,3777,9358993
675870721063669760,496,1464,9358993
675853064436391936,1132,2417,9358993
675849018447167488,123,864,9358993
675845657354215424,775,2044,9358993
675822767435051008,474,1385,9358993
675820929667219457,206,956,9358993
675798442703122432,3041,9299,9358993
675781562965868544,418,1451,9358993
675740360753160193,295,1056,9358993
675710890956750848,717,1683,9358993
675707330206547968,597,1783,9358993
675706639471788032,85,582,9358993
675534494439489536,361,1661,9358993
675531475945709568,329,1067,9358993
675522403582218240,249,936,9358993
675517828909424640,407,1146,9358993
675501075957489664,5202,15512,9358993
675497103322386432,1130,2815,9358993
675489971617296384,526,1148,9358993
675483430902214656,853,1659,9358993
675432746517426176,501,1359,9358993
675372240448454658,452,1524,9358993
675362609739206656,192,941,9358993
675354435921575936,14855,29388,9358993
675349384339542016,1996,3522,9358993
675334060156301312,1127,2482,9358993
675166823650848770,1381,3164,9358993
675153376133427200,2256,5578,9358993
675149409102012420,1496,3345,9358993
675147105808306176,197,841,9358993
675146535592706048,255,1052,9358993
675145476954566656,779,1911,9358993
675135153782571009,411,1163,9358993
675113801096802304,686,1732,9358993
675111688094527488,213,867,9358993
675109292475830276,995,2515,9358993
675047298674663426,274,926,9358993
675015141583413248,1034,2403,9358993
675006312288268288,200,873,9358993
675003128568291329,406,1388,9358993
674999807681908736,951,1989,9358993
674805413498527744,315,759,9358993
674800520222154752,746,2687,9358993
674793399141146624,950,2216,9358993
674790488185167872,216,982,9358993
674788554665512960,181,718,9358993
674781762103414784,1043,1803,9358993
674774481756377088,407,980,9358993
674767892831932416,689,1626,9358993
674764817387900928,200,698,9358993
674754018082705410,382,1228,9358993
674752233200820224,399,1307,9358993
674743008475090944,464,1258,9358993
674742531037511680,44,431,9358993
674739953134403584,326,968,9358993
674737130913071104,80,580,9358993
674690135443775488,411,1023,9358993
674670581682434048,565,1446,9359472
674664755118911488,205,808,9358993
674646392044941312,429,1281,9358993
674644256330530816,241,927,9358993
674638615994089473,509,1515,9358993
674632714662858753,501,1337,9358993
674606911342424069,86,839,9358993
674468880899788800,1773,5545,9358993
674447403907457024,314,954,9358993
674436901579923456,344,985,9358993
674422304705744896,464,1280,9358993
674416750885273600,114,611,9358993
674410619106390016,400,1068,9358993
674372068062928900,280,766,9358993
674330906434379776,65,502,9358993
674318007229923329,449,1250,9358993
674307341513269249,6012,10117,9358993
674291837063053312,5128,13155,9358993
674271431610523648,643,1394,9358993
674269164442398721,202,824,9358993
674265582246694913,727,1457,9358993
674262580978937856,382,1175,9358993
674255168825880576,464,1299,9358993
674082852460433408,144,678,9358993
674075285688614912,245,887,9358993
674063288070742018,1905,5705,9358993
674053186244734976,1124,2942,9358993
674051556661161984,431,1289,9358993
674045139690631169,564,1266,9359409
674042553264685056,109,635,9358993
674038233588723717,366,975,9358993
674036086168010753,180,758,9358993
674024893172875264,1081,1578,9358993
674019345211760640,264,1012,9358993
674014384960745472,559,1386,9358993
674008982932058114,299,1083,9358993
673956914389192708,833,1745,9358993
673919437611909120,325,1057,9358993
673906403526995968,1428,2836,9358993
673887867907739649,220,839,9358993
673716320723169284,669,2778,9358993
673715861853720576,1805,3156,9358993
673711475735838725,264,937,9358993
673709992831262724,236,748,9358993
673708611235921920,253,951,9358993
673707060090052608,346,986,9358993
673705679337693185,358,1124,9358993
673700254269775872,500,1280,9358993
673697980713705472,1691,3503,9358993
673689733134946305,568,1531,9359472
673688752737402881,438,1125,9358993
673686845050527744,375,1274,9358993
673680198160809984,414,1228,9358993
673662677122719744,326,1123,9358993
673656262056419329,198,650,9358993
673636718965334016,307,992,9358993
673612854080196609,629,1426,9358993
673583129559498752,313,1060,9358993
673580926094458881,238,736,9358993
673576835670777856,486,1227,9358993
673363615379013632,266,930,9358993
673359818736984064,592,1286,9358993
673355879178194945,491,1340,9358993
673352124999274496,471,1493,9358993
673350198937153538,184,682,9358993
673345638550134785,1098,2224,9358993
673343217010679808,234,854,9358993
673342308415348736,492,1128,9358993
673320132811366400,6866,11934,9358993
673317986296586240,216,780,9358993
673295268553605120,2739,6707,9358993
673270968295534593,312,955,9358993
673240798075449344,614,1274,9358993
673213039743795200,724,1965,9358993
673148804208660480,547,1487,9358993
672997845381865473,629,1751,9358993
672995267319328768,251,844,9358993
672988786805112832,253,873,9358993
672984142909456390,469,1115,9358993
672980819271634944,887,1624,9358993
672975131468300288,775,1496,9358993
672970152493887488,302,836,9358993
672968025906282496,469,1179,9358993
672964561327235073,557,1259,9358993
672902681409806336,422,1228,9358993
672898206762672129,363,792,9358993
672884426393653248,723,1364,9358993
672877615439593473,300,907,9358993
672834301050937345,502,1152,9358993
672828477930868736,416,1108,9358993
672640509974827008,270,872,9358993
672622327801233409,419,1146,9358993
672614745925664768,510,1084,9358993
672609152938721280,338,966,9358993
672604026190569472,335,963,9358993
672594978741354496,528,1176,9358993
672591762242805761,284,839,9358993
672591271085670400,157,638,9358993
672538107540070400,316,900,9358993
672523490734551040,146,551,9358993
672488522314567680,371,989,9358993
672482722825261057,518,987,9358993
672481316919734272,110,639,9358993
672475084225949696,605,1291,9358993
672466075045466113,447,1193,9358993
672272411274932228,2923,5698,9358993
672267570918129665,536,1311,9358993
672264251789176834,285,1007,9358993
672256522047614977,1324,2503,9358993
672254177670729728,647,1270,9358993
672248013293752320,520,1526,9358993
672245253877968896,131,606,9358993
672239279297454080,275,804,9358993
672231046314901505,876,1616,9358993
672222792075620352,176,699,9358993
672205392827572224,1005,1978,9358993
672169685991993344,317,909,9358993
672160042234327040,303,764,9359409
672139350159835138,592,1539,9358993
672125275208069120,986,2115,9358993
672095186491711488,328,872,9358993
672082170312290304,318,837,9358993
672068090318987265,439,1133,9358993
671896809300709376,3666,7593,9358993
671891728106971137,479,1170,9358993
671882082306625538,1202,3092,9358993
671879137494245376,570,1242,9358993
671874878652489728,478,1103,9358993
671866342182637568,417,995,9358993
671855973984772097,371,791,9358993
671789708968640512,2991,6298,9358993
671768281401958400,433,1045,9358993
671763349865160704,772,1487,9358993
671744970634719232,659,1202,9358993
671743150407421952,200,673,9358993
671735591348891648,651,1282,9358993
671729906628341761,3786,7474,9358993
671561002136281088,6298,11358,9358993
671550332464455680,183,809,9358993
671547767500775424,496,1200,9358993
671544874165002241,888,1726,9358993
671542985629241344,483,965,9358993
671538301157904385,333,836,9358993
671536543010570240,343,1036,9358993
671533943490011136,493,895,9358993
671528761649688577,214,736,9358993
671520732782923777,454,1217,9358993
671518598289059840,251,828,9358993
671511350426865664,605,1418,9358993
671504605491109889,3112,6219,9358993
671497587707535361,387,823,9358993
671488513339211776,412,884,9358993
671486386088865792,172,508,9358993
671485057807351808,195,677,9358993
671390180817915904,651,1277,9358993
671362598324076544,257,972,9358993
671357843010908160,133,351,9358993
671355857343524864,104,418,9358993
671347597085433856,369,830,9358993
671186162933985280,176,639,9358993
671182547775299584,283,975,9358993
671166507850801152,301,778,9358993
671163268581498880,965,1455,9358993
671159727754231808,68,313,9358993
671154572044468225,186,623,9358993
671151324042559489,126,587,9358993
671147085991960577,191,580,9358993
671141549288370177,569,1018,9358993
671138694582165504,340,820,9358993
671134062904504320,162,651,9358993
671122204919246848,2180,3075,9358993
671115716440031232,669,1209,9358993
671109016219725825,377,1001,9358993
670995969505435648,241,966,9358993
670842764863651840,7556,22017,9358993
670840546554966016,165,522,9358993
670838202509447168,598,980,9358993
670833812859932673,109,382,9358993
670832455012716544,184,645,9358993
670826280409919488,3493,4858,9358993
670823764196741120,159,673,9358993
670822709593571328,83,543,9358993
670815497391357952,1312,2772,9358993
670811965569282048,230,981,9358993
670807719151067136,425,1050,9358993
670804601705242624,815,1729,9358993
670803562457407488,77,301,9358993
670797304698376195,202,658,9358993
670792680469889025,237,731,9358993
670789397210615808,210,582,9358993
670786190031921152,168,527,9358993
670783437142401025,330,720,9358993
670782429121134593,654,1346,9359472
670780561024270336,249,697,9358993
670778058496974848,62,297,9358993
670764103623966721,371,955,9358993
670755717859713024,87,391,9358993
670733412878163972,446,848,9358993
670727704916926465,312,734,9358993
670717338665226240,416,1048,9358993
670704688707301377,317,685,9358993
670691627984359425,208,516,9358997
670679630144274432,240,662,9358997
670676092097810432,35,214,9358997
670668383499735048,4301,9432,9358997
670474236058800128,630,1330,9358997
670468609693655041,77,314,9358997
670465786746662913,466,852,9358997
670452855871037440,174,489,9358997
670449342516494336,567,1072,9358997
670444955656130560,1736,6040,9358997
670442337873600512,175,579,9358997
670435821946826752,433,938,9358997
670434127938719744,560,1254,9358997
670433248821026816,100,293,9358997
670428280563085312,520,1226,9358997
670427002554466305,141,460,9358997
670421925039075328,549,1139,9358997
670420569653809152,265,536,9358997
670417414769758208,280,500,9358997
670411370698022913,765,1789,9358997
670408998013820928,187,484,9358997
670403879788544000,128,374,9358997
670385711116361728,173,487,9358997
670374371102445568,236,669,9358997
670361874861563904,55,288,9358997
670338931251150849,96,373,9358997
670319130621435904,1065,3462,9358997
670303360680108032,107,381,9358997
670290420111441920,249,622,9358997
670093938074779648,274,907,9358997
670086499208155136,217,619,9358997
670079681849372674,1055,1952,9358997
670073503555706880,677,1380,9358997
670069087419133954,205,549,9358997
670061506722140161,288,665,9358997
670055038660800512,279,592,9358997
670046952931721218,151,574,9358997
670040295598354432,96,657,9358997
670037189829525505,240,526,9358997
670003130994700288,77,295,9358997
669993076832759809,70,284,9358997
669972011175813120,132,392,9358997
669970042633789440,43,271,9358997
669942763794931712,131,443,9358997
669926384437997569,81,338,9358997
669923323644657664,50,202,9358997
669753178989142016,340,704,9358997
669749430875258880,55,227,9358997
669684865554620416,74,446,9358997
669683899023405056,93,338,9358997
669682095984410625,115,312,9358997
669680153564442624,240,582,9358997
669661792646373376,365,712,9358997
669625907762618368,1560,3108,9358997
669603084620980224,316,844,9358997
669597912108789760,131,447,9358997
669583744538451968,798,1313,9358997
669573570759163904,120,388,9359413
669571471778410496,877,1404,9358997
669567591774625800,45,202,9358997
669564461267722241,104,335,9358997
669393256313184256,62,313,9358997
669375718304980992,626,1169,9358997
669371483794317312,148,434,9358997
669367896104181761,129,405,9358997
669363888236994561,199,555,9358997
669359674819481600,103,330,9358997
669354382627049472,1089,2375,9358997
669353438988365824,225,563,9358997
669351434509529089,153,377,9358997
669328503091937280,363,905,9358997
669327207240699904,101,496,9358997
669324657376567296,182,439,9358997
669216679721873412,346,1053,9358997
669214165781868544,135,383,9358997
669203728096960512,405,884,9358997
669037058363662336,264,571,9358997
669015743032369152,322,647,9358997
669006782128353280,209,510,9358997
669000397445533696,5501,18635,9358997
668994913074286592,187,389,9358997
668992363537309700,292,656,9358997
668989615043424256,288,594,9358997
668988183816871936,389,797,9358997
668986018524233728,139,477,9358997
668981893510119424,258,477,9358997
668979806671884288,291,700,9358997
668975677807423489,495,1151,9358997
668967877119254528,18,127,9358997
668960084974809088,209,617,9358997
668955713004314625,63,240,9358997
668932921458302977,50,227,9358997
668902994700836864,87,276,9358997
668892474547511297,126,353,9358997
668872652652679168,267,474,9358997
668852170888998912,139,408,9358997
668826086256599040,112,382,9358997
668815180734689280,225,490,9358997
668779399630725120,324,627,9358997
668655139528511488,187,469,9358997
668645506898350081,457,769,9358997
668643542311546881,445,782,9358997
668641109086707712,465,943,9358997
668636665813057536,434,917,9358997
668633411083464705,1375,2455,9358997
668631377374486528,280,617,9358997
668627278264475648,96,281,9358997
668625577880875008,111,326,9358997
668623201287675904,651,1244,9358997
668620235289837568,35,180,9358997
668614819948453888,271,541,9358997
668587383441514497,918,1471,9358997
668567822092664832,46,206,9358997
668544745690562560,197,453,9358997
668542336805281792,181,403,9358997
668537837512433665,61,226,9358997
668528771708952576,188,401,9358997
668507509523615744,87,275,9358997
668496999348633600,114,358,9358997
668484198282485761,207,371,9358997
668480044826800133,127,394,9358997
668466899341221888,439,767,9358997
668297328638447616,255,555,9358997
668291999406125056,28,213,9358997
668286279830867968,116,436,9358997
668274247790391296,196,717,9358997
668268907921326080,205,483,9358997
668256321989451776,516,1147,9358997
668248472370458624,406,838,9358997
668237644992782336,2411,5423,9358997
668226093875376128,85,246,9358997
668221241640230912,168,452,9358997
668204964695683073,171,486,9359476
668190681446379520,171,574,9358997
668171859951755264,161,424,9358997
668154635664932864,272,438,9358997
668142349051129856,239,508,9358997
668113020489474048,207,580,9358997
667937095915278337,687,1112,9358997
667924896115245057,95,264,9358997
667915453470232577,46,184,9358997
667911425562669056,245,430,9358997
667902449697558528,334,755,9358997
667886921285246976,906,1643,9358997
667885044254572545,398,729,9358997
667878741721415682,101,347,9358997
667873844930215936,338,550,9358997
667866724293877760,898,2703,9358997
667861340749471744,69,222,9358997
667832474953625600,54,255,9358997
667806454573760512,416,926,9358997
667801013445750784,81,282,9358997
667793409583771648,286,606,9358997
667782464991965184,210,363,9358997
667773195014021121,44,203,9358997
667766675769573376,185,371,9358997
667728196545200128,126,323,9358997
667724302356258817,267,422,9358997
667550904950915073,28,0,9358997
667550882905632768,25,0,9358997
667549055577362432,1942,5087,9358997
667546741521195010,106,303,9358997
667544320556335104,456,760,9358997
667538891197542400,58,175,9358997
667534815156183040,443,716,9358997
667530908589760512,206,409,9358997
667524857454854144,963,1496,9358997
667517642048163840,165,331,9358997
667509364010450944,1856,6036,9358997
667502640335572993,193,485,9358997
667495797102141441,231,457,9358997
667491009379606528,189,456,9358997
667470559035432960,85,225,9358997
667455448082227200,53,171,9358997
667453023279554560,73,279,9358997
667443425659232256,486,681,9358997
667437278097252352,197,396,9358997
667435689202614272,76,267,9358997
667405339315146752,194,410,9358997
667393430834667520,50,168,9358997
667369227918143488,143,328,9358997
667211855547486208,209,425,9358997
667200525029539841,227,543,9358997
667192066997374976,86,332,9358997
667188689915760640,328,643,9358997
667182792070062081,5250,12496,9358997
667177989038297088,48,164,9358997
667176164155375616,385,524,9358997
667174963120574464,69,218,9358997
667171260800061440,71,186,9358997
667165590075940865,964,2373,9358997
667160273090932737,50,218,9358997
667152164079423490,14563,42134,9358997
667138269671505920,1860,3998,9358997
667119796878725120,105,284,9358997
667090893657276420,105,286,9358997
667073648344346624,103,351,9358997
667070482143944705,12,72,9358997
667065535570550784,40,143,9358997
667062181243039745,45,192,9358997
667044094246576128,43,162,9358997
667012601033924608,185,393,9358997
666996132027977728,78,213,9358997
666983947667116034,841,2235,9358997
666837028449972224,467,701,9358997
666835007768551424,65,183,9358997
666826780179869698,78,218,9358997
666817836334096384,209,442,9358997
666804364988780544,78,206,9358997
666786068205871104,408,656,9358997
666781792255496192,168,324,9358997
666776908487630848,148,303,9358997
666739327293083650,59,207,9358997
666701168228331520,181,371,9358997
666691418707132416,41,160,9358997
666649482315059201,523,992,9358997
666644823164719104,68,207,9358997
666454714377183233,179,447,9358997
666447344410484738,19,90,9358997
666437273139982337,40,106,9358997
666435652385423360,41,137,9358997
666430724426358785,159,276,9358997
666428276349472768,67,139,9358997
666421158376562688,90,272,9358997
666418789513326592,39,107,9358997
666411507551481857,261,371,9358997
666407126856765440,30,93,9358997
666396247373291520,68,147,9358997
666373753744588802,73,162,9358997
666362758909284353,467,649,9358997
666353288456101888,56,179,9358997
666345417576210432,121,242,9358997
666337882303524864,79,168,9358997
666293911632134144,288,425,9358997
666287406224695296,55,123,9358997
666273097616637952,66,151,9358997
666268910803644416,38,99,9358997
666104133288665088,5454,12843,9358997
666102155909144576,11,66,9358997
666099513787052032,53,134,9358997
666094000022159362,63,142,9358997
666082916733198337,37,92,9358997
666073100786774016,130,273,9358997
666071193221509120,51,127,9358997
666063827256086533,180,395,9358997
666058600524156928,47,99,9358997
666057090499244032,111,247,9358997
666055525042405380,196,367,9358997
666051853826850816,699,1023,9358997
666050758794694657,50,115,9358997
666049248165822465,36,88,9358997
666044226329800704,115,246,9358997
666033412701032449,36,100,9358997
666029285002620928,39,112,9358997
666020888022790149,419,2283,9358997
